name,coverage,nFlId
Shawn Williams,"[7.640224470228039, 9.621489168091768, 7.7270212742973605, 3.153624913609673, 13.868111393942431, 20.36196718036975, 5.352302401341067, 5.719199832048796, 14.296351376410128, 10.28330581646211, 6.990711929082414, 9.390992322668039, 3.808818288247801, 6.337390486446818, 7.010082956609672, 5.8418294271270605, 9.258520196351903, 1.5424680795682533, 16.439421095089063, 9.131304246259875, 16.956269157452315, 13.697542860798764, 11.47192082967084, 16.286540666362793, 15.141152996218027, 16.056314839020928, 17.84377249172489, 21.251519524463443, 18.764769582489258]",2539233.0
Darqueze Dennard,"[3.942670557327044, 3.9185977008277515, 3.5880770541092923, 9.415824821603549, 8.11451565097699, 1.564949322748693, 5.512727763602941, 3.2265318519706567, 4.51218078142883, 2.5745881963908688, 3.6312371186601085, 1.8701038810424875, 5.334712304791068, 3.205427580732954, 4.128739307221064, 5.899002875476929, 6.950856261212514, 6.022661923326015, 4.857139644330442, 8.237662554105071, 3.207179996380731, 2.8875007357778015, 5.347516746320045, 3.4159420688184734, 9.897555327531068, 11.039315095269064]",2543474.0
William Jackson,"[1.446405580505241, 6.315040894853806, 9.03188456623715, 5.6903390801656, 1.510944629242695, 3.641877010571515, 1.6996633922177407, 4.174606676283627, 9.514298174253824, 2.8705548741991374, 9.912460209058004, 1.3035487743349499, 10.240665567023429, 1.833423679480087, 1.7139116425370495, 5.0584220029408105, 3.4899456017230523, 5.351372911750119, 9.122850093144473, 7.827351528735372, 1.8686439955427652, 2.0614852272372035, 2.832776041192661, 6.9419396578043235, 1.4710697754881252, 1.6765913549931966, 12.741732183371719, 15.941672803455408, 15.164465032409602]",2556367.0
Jessie Bates,"[20.621188760326966, 14.863772838687149, 16.803153378635603, 18.45395260769597, 13.57639678571752, 10.993175594388502, 15.138525034152112, 17.48841307787438, 15.253476818630089, 17.09691288507819, 14.056919399901938, 13.717161134732297, 15.779136502278558, 14.238408095240402, 14.617134140984376, 12.473713897506103, 8.021720248058555, 15.066053840220617, 16.157716199972008, 14.549684062314661, 14.896211382231192, 15.575207219555681, 13.292826740435043, 16.903005452689605, 11.77603554356311, 22.476071057739755, 22.817531130023895]",2560970.0
Sam Hubbard,[8.547694980181717],2560745.0
Nick Vigil,"[2.171299698354254, 4.1320089977066345, 7.432762601170525, 5.529195634716464, 7.347922323266214, 1.3181665702471554, 8.063614354494467, 6.0110323898532485, 6.989762578144318, 4.770628762429151, 5.36836914786144, 5.50601221654764, 7.233591629540107, 12.399482620123363, 7.902870807347295, 4.860326611571171, 6.620343741667865, 5.188451612124021, 4.806281426216505, 14.082555769248742, 16.520539833272096, 11.039043774605542]",2555528.0
Xavien Howard,"[6.524028935758312, 1.0861231940859617, 6.797069766854069, 1.7772989164814352, 19.47965299591711, 6.408887373735305, 3.5758826877619754, 1.4901664132075292, 3.4149015106420784, 5.7950118651000135, 9.39882485675095, 5.677782919319413, 2.470526461270406, 1.7678130581146803, 1.223912664096399, 2.10202041187575, 4.8557765310333485, 2.4098907048806257, 4.015804291825207, 5.823318324059592, 1.6142465247591284, 5.576958197729904, 2.3225481527790612]",2555539.0
Reshad Jones,"[13.97911948681007, 6.295312027976075, 7.783580095649547, 17.765363271560087, 4.9944505659670675, 14.67692259094876, 18.960875589542223, 19.435353688165893, 18.035139186037974, 12.75341577588969, 17.94836015232316, 12.552730246137708, 20.12836114939524, 7.9129583325993575, 9.131142166507278, 18.71231843210394, 14.899238294896152, 12.665277007472715, 4.729203982028856, 14.621360925517832, 16.263140546541432, 17.99876895429698, 21.040576971387463]",496739.0
T.J. McDonald,"[10.720852209958453, 16.32917798797187, 16.900745913852788, 2.839787199917736, 12.477367250698002, 12.642557885788586, 7.872624486890757, 1.2160132467421545, 1.6337665378066373, 13.292254660509643, 4.814335565667648, 10.352133960965459, 11.875938741439112, 16.472258547867877, 18.092506754656302, 1.4551621310986593, 7.116503345858358, 21.008835179613282, 17.226476085964908, 1.5573011999457904, 1.7924365447240715, 1.603999608655279, 4.91386236124726]",2539309.0
Kiko Alonso,"[8.049324903530637, 9.679836769801858, 4.159776066001348, 4.853252694747329, 8.578983630222202, 4.169361645383608, 6.286094190871762, 7.48421820921805, 2.6633722170804144, 5.316081088200246, 8.368106833702917, 8.092913340733444, 11.491149230244655, 5.738336520101042, 9.207705273908248, 4.018580256225384, 3.111592108900494, 4.544325108726586, 8.437192189195011, 4.126411809707414, 3.2083434294948394, 6.444684922341816, 6.140214430916856]",2539935.0
Raekwon McMillan,"[4.396561929669613, 7.065502129241531, 5.559659409172725, 7.489755213287471, 3.4836996692639413, 5.8213901010766635, 6.047504045267035, 8.92842964856006, 2.8298323173062983, 3.790367698241785, 5.390519005083422, 3.909031769926657, 5.419088023739362, 6.458969958783459, 6.829025143465153, 9.312890372019389]",2558070.0
Torry McTyer,"[5.504054673187863, 6.900962030725114, 2.375287121996915, 4.057445072427553, 4.128544928425742, 5.940325146503593, 3.0031783801936274, 1.2983167939924105, 1.3001769887029397, 8.932214523303385, 6.700927999673919, 6.17584043522051, 3.370198067709487, 6.483735752209004, 1.652782325499667, 1.575457132463724, 1.644904647814695, 1.8473975494624635, 7.531487861313496, 1.3529659590695156, 2.2278882735891137, 2.16590803611545, 5.0782109224052725]",2559053.0
Minkah Fitzpatrick,"[3.844447028383073, 4.31409199760844, 1.548396629796475, 6.814386573344801, 0.9793218082612931, 3.583076349094984, 3.679793185074759, 1.6712055272584736, 2.447259762931048, 6.839355471268219, 1.6273050418521269, 2.9949824700027796, 1.6968505810970351, 2.7831146816860644, 2.660436999469171, 1.1152943345281041, 1.6255428032982095, 2.7229127267253173]",2560725.0
Jerome Baker,"[3.0024116727196506, 7.695561221213081, 8.959634590557489, 1.0604773353343746, 5.271130907129738, 3.858615259885729, 2.7968170757312327, 8.352508758594643, 4.19636516348064, 6.050612563581969, 5.602643753763396, 6.1645170877408075]",2560966.0
Stephone Anthony,[5.728199010646156],2552321.0
Tony McRae,[4.847055197717068],2556817.0
Hardy Nickerson,"[6.6580250392837215, 4.736789562774763, 5.432911535748301, 7.341366222989953, 3.3539272298413625, 4.873754677505208]",2558982.0
Clayton Fejedelem,"[5.235252847203692, 10.061438225498664]",2555355.0
Jordan Evans,"[6.236703991032849, 8.71734556401381, 9.653717290516402, 8.781891861041897, 11.011992296945142, 15.553912271190619]",2558801.0
Denzel Ward,"[2.0692249502610083, 9.350947336021628, 6.969634869561381, 1.6960739053874747, 1.3966471844701684, 7.274145954230668, 3.819186069102008, 7.431006800547813, 5.489732237327852, 8.7384356309714, 7.743710771105315, 1.572320872256865, 5.0361534456723716, 10.04387904932693, 7.3843592126763795, 9.90619796423027, 10.133222060016237, 9.382540579508415, 1.6755263758961334, 9.316253077229112, 1.4334977420910642, 7.636457914080122, 8.503371396992032, 5.227583092999293, 6.737072067730087, 6.389810119353275, 2.0483311845827274, 3.9566511537243048, 4.949157348873919, 7.277540732134454, 1.8773090831565842, 0.9928907863839344, 1.554058669654473, 1.597776799143875, 1.9119255857046225, 1.8644500044569572, 4.906245410714319, 1.5555963069535619, 2.0648172290903126, 8.37986445113664, 7.2620007214955695, 4.3600210883839035, 1.9939496363720366, 1.8461012268666617]",2560916.0
Jamie Collins,"[5.921110655155021, 4.285850615063251, 4.99274781650881, 7.464652436036985, 6.951190726612473, 6.31859555382079, 4.432320672128098, 6.0099990419806435, 3.765230124320785, 4.624477436929876, 7.058159682806831, 8.516480021513527, 10.953068345220258, 4.766344379081847, 10.55687963266358, 8.479769974167793, 5.127838255128098, 4.668538280653547, 2.5084257727033004, 4.073208283312755, 8.946614703534648, 4.037045505037383, 6.419403168417724, 6.127172972720987, 7.394731484710635, 6.085324279594508, 7.32488495698417, 8.31114664568368, 4.989062643014393, 6.482972005869743, 7.141495036792997]",2539311.0
Christian Kirksey,"[3.6975591713045186, 5.974364350995815, 3.538759783765378, 3.467833753607457, 4.890720337187086, 6.079741085131344, 8.18077283530222, 3.931214013938441, 7.478851511223033, 1.8250987204859195, 9.149111246944086, 7.86497908869375, 6.5408603813074055, 7.629965985964912, 3.7831842184793465, 6.594892822530299, 6.038797989321502, 5.729159027418347, 1.7691113314628097, 2.265468406403898, 3.9708293603971927, 9.332539803276921, 5.6567966352353585, 10.476798166917431, 5.211599471870332, 9.250265480964874, 1.3839523808258292, 4.5828120224334805, 2.4408523317431836, 2.0895413210465077, 2.6312000656036103, 1.3683291837033322, 3.7508463504973353, 1.1606627578462945, 5.215923457429477, 10.883932120180075, 3.399758646077645, 1.224220734787761, 3.29714118584851, 7.0577114182197125, 1.0799192602938663]",2543720.0
E.J. Gaines,"[4.550931957038793, 8.390093340602753, 6.735790792704711, 2.8366933206342986, 3.0002125171915472, 7.783255679363992, 5.112972625374597, 7.217957981732689, 1.7572781972663194, 6.664916655412364, 2.3976759463622144, 8.459997713438877, 8.216179210831386, 1.7826492150881117, 3.0057273054618303, 8.058487794506574, 7.348644882974826, 1.870261264047875, 7.104704870363853, 5.321937582419237, 5.241125924875019, 7.641677576639128, 6.1289264094756986, 7.515781129701553, 3.8362542738566585, 6.769501095477029, 5.013292012026983, 4.1810826840546005, 7.321022429903823, 5.156871106717517, 3.9305724437928893, 2.1244594650798234, 1.941552799476045, 5.444892374948934, 3.3241507917478224, 5.684816886933645, 6.23084032430936, 2.0430450836435816, 3.677561748534878, 5.80769382463507, 5.542882624851161, 1.7977519836398363, 2.1869145458531567]",2543823.0
Damarious Randall,"[14.238414642653048, 20.017389053627113, 17.497149954014617, 19.206623216327188, 19.306174293327313, 21.035684423460822, 16.483665420047377, 19.105947482031503, 12.031923521964961, 17.313647831981942, 6.314167159086103, 19.651004150644955, 7.257398317764436, 20.477827140361974, 18.240208837794224, 19.345075178727317, 21.504703291496735, 19.32596040049757, 18.71741922567346, 21.289555196797803, 16.265729595799744, 15.964321499650413, 21.487111049147476, 18.8220853295332, 17.137122649128543, 15.790143374190606, 17.37100848022961, 9.026683248370666, 2.2964689377900074, 17.732397794377057, 18.755074446786182, 15.842437175723607, 18.870994205994243, 15.593882537725015, 20.35126499098201, 16.57958860944379, 16.31864298195378, 17.597146562178672, 20.66497340634315, 11.130982676887323, 12.582549357096418, 20.26734020532801, 1.8726982952537408, 20.80207955355764]",2552389.0
Joe Schobert,"[10.510261948675014, 7.111311604992107, 8.603502386332048, 5.984276376269837, 4.902368121340001, 8.745389594722937, 8.67928680405775, 10.155631078180113, 6.527586827110252, 8.697100210996876, 6.7730002562787535, 6.719697539565926, 4.8832331361840104, 5.5226106919244575, 7.727193582215526, 6.03537159171458, 7.114253272139713, 8.982396258424911, 5.715227067137144, 6.045913147160816, 3.420372782510356, 11.27461155091477, 9.405009587317762, 7.805123912461252, 4.071292878366899, 11.818118899885828, 4.0397486042294855, 7.185100060428353, 2.352945698898208, 5.182332542992944, 6.373841814217517, 7.319221292000636, 2.3332665803600534, 4.8890604205606, 5.023061062070657, 7.984511141318443, 11.190259506751886, 8.858337452230892, 7.549372171977482, 7.683690950706597, 8.972125502478516, 4.91600262171754, 6.4632995352283995, 7.2002357195514755]",2555166.0
Jabrill Peppers,"[24.354325395712326, 3.8107341896172366, 2.819245969512487, 1.6969448360431076, 5.81641437200523, 4.401273036562396, 16.4061463398529, 12.218134626412922, 12.500745661082238, 18.438394646925623, 6.979031701533102, 14.814643341306784, 17.837901574655294, 16.747894886865385, 5.166721089287026, 17.579427196664177, 11.704118767740281, 10.127509263674476, 15.095853325967248, 5.300429500616201, 11.602714714673432, 17.02488817023275, 2.5272621883307407, 21.42272731551219]",2557980.0
T.J. Carrie,"[7.0524091528600525, 6.001285283591271, 3.9427838089986484, 4.2857498576985495, 4.242399313708277, 3.5487736897568043, 5.773145499415783, 3.894606943633674, 4.109217099431212, 4.691879712908719, 5.092678545710603, 3.517881377203634, 4.399543148682953, 2.8312172622933796, 8.610701494524601, 7.358858135287747, 6.853920897773723, 6.215888391874473, 8.541865187457173, 3.83059997630518, 1.8839256003141982, 4.107634107422094, 3.833820765402971, 1.8488207934049432, 3.3439337791425605, 2.1845774323191485, 4.040463690869229, 1.7539614760931554, 9.140855904862448, 5.700377805204529, 3.5675507503717423, 4.510031195514708, 4.710514294729916, 3.67137376242374, 3.1801138708330896]",2550164.0
Genard Avery,"[4.932232314091657, 3.1250570007361667, 4.2894599871457455, 3.665019079354829, 5.527828727514385, 5.373279355546427, 3.441312298272015, 5.20913100193309, 1.4380946431087256, 1.3996282512405964, 5.65953600629017, 3.817393088956103, 4.440896917104631, 7.415182253212039, 4.8423483101180285, 5.060072687616336, 6.052252677361188, 3.8077862347820997, 6.237647658271972, 5.895660753751553, 5.78044378517854, 3.8085058466542048, 5.848151809540901]",2560964.0
Za'Darius Smith,"[4.845270283866374, 1.5873974668514503, 4.283016267953227, 3.7334282599216255, 3.5697168306613998, 4.195290870943214, 4.815970305453653, 5.536562175842323, 5.310737438193961, 3.566539952841642, 4.489426851493184, 4.337154453500596, 9.2362597067031, 3.51953122119473, 4.089615311672415, 8.10846251310556, 5.329400201453741, 6.602756965919517, 3.476468294117689, 3.9868307415643627, 4.9550614683603325, 5.092177345651452, 3.822984125629424, 5.033921383472671, 6.806988499068123, 5.25627379209611, 5.5833507632042565]",2552279.0
Brandon Carr,"[4.171926596133313, 1.2811205150057299, 2.629996441490445, 2.645188408616451, 13.897077890223521, 8.435852427898912, 6.539204430340928, 8.08780972347348, 7.386705714732569, 7.013842723099232, 6.529212851354616, 1.5825781846121114, 5.944090059870865, 4.815747952419027, 5.830443813335285, 1.1519900885354148, 1.1108350346179754, 5.953314891780501, 4.565424951232662, 4.03831738958152, 3.9777290107196603, 6.843829898052183, 6.968922023894289, 1.5215966422926717, 1.7927960465983894, 1.7729353931208052, 1.0081345035710922, 1.6187768830016882, 3.868293546961887, 5.441234953641994, 1.667543764689929]",4365.0
Eric Weddle,"[8.226442460434576, 19.12615642042847, 12.697924773868115, 12.429621003615933, 21.528131079305062, 13.99170294292337, 18.145283831888257, 7.476034178751427, 18.34356547648045, 5.758387505265922, 8.6639507747376, 11.114773526506209, 12.156486110736775, 19.121557225207106, 9.376823638710473, 1.9098750484273568, 18.740091080835114, 19.223931662097424, 15.318798793642847, 18.280614042936175, 19.08797615949309, 12.257892729735474, 9.045997797322958, 8.461399642648674, 14.566317388914158, 17.453655507396356, 16.71688864626549, 18.41998652254864, 19.13894326693236, 12.80684824658438, 18.767079353862606, 22.175796270693414, 17.52454289369686]",2495775.0
Terrell Suggs,"[6.653184931234104, 5.5585169145729, 5.49683558798855, 5.663622317526877, 4.4395122713672865, 6.809312816525329, 3.9341837729042712, 4.954284893101492, 3.7675394204683244, 6.207068081773396, 4.203576252705625, 5.731306940568772, 5.697711642819815, 5.306609969866474, 3.3913549001046936, 5.693134888928043, 1.5160652747337422, 5.484010876810431, 4.297421397264387, 6.3044817278154115, 4.275727044455324, 7.788696329636164, 6.347505966381543, 6.402090926916398, 4.594061035023771, 4.418328061713167, 4.349753156687804, 6.782405257260651, 3.9892026399461797]",2505660.0
Tony Jefferson,"[16.861181083028796, 13.436314019062719, 15.346490048281993, 17.971454292896418, 3.045528752135729, 3.359624193036537, 17.0549221783334, 14.625396700912413, 16.173296178768208, 17.154301209714863, 3.0307708923437637, 22.531186201816233, 19.139067472122026, 9.155060836124964, 16.807215723754016, 14.997445395961513, 4.203921586665784, 4.827971304831224, 12.08911456521485, 6.155185399280771, 7.200243479937657, 22.04866184274844, 18.30658292616615, 4.437991568421014, 9.346391179581095, 21.54628737385683, 2.986247364089814, 15.53707038091134, 8.594634189517008, 5.76131167066929, 7.004648630739959]",2540164.0
C.J. Mosley,"[7.5411136319665495, 5.074574352263818, 9.5335336559337, 6.167080258135058, 9.281971067345626, 7.514683187335341, 8.724391574303935, 9.027366693322119, 5.827057934354863, 4.081791267142378, 7.172179620096122, 5.262199081202915, 8.237268085234927, 5.261970350518049, 7.421750474909673, 7.338865981732256, 7.147897524506525, 6.653544473343871, 4.437663402053541, 3.8957083174763185, 7.357464790711099, 4.727706997853188, 7.45105061782773, 4.613241781179834, 7.732014277636541, 3.3131233573070866, 4.5622601871537825, 5.2843758324259165, 6.808269715942011, 5.028870085625168, 3.2193086868273415, 5.645982268825761, 5.296506236939963]",2543464.0
Tavon Young,"[2.611970218821927, 5.7798695359263075, 3.85815316413495, 8.331608509120569, 3.484097386290895, 7.057416250873864, 6.666853625084641, 2.9001746935336126, 0.8668269604425242, 2.6681051785779153, 11.395196719427364, 6.223235070688252, 1.6173412942568655, 1.2311646507514022, 7.912587736078048, 11.39786117412904, 10.185863402237288, 11.694188294784, 6.051520161545778, 7.568505805715155, 3.823953474129274, 2.210589672047155, 8.718342448650692, 1.8731037841655505, 2.144207213349332, 7.858770453832606, 3.2421934051541577, 5.210171533440612]",2555378.0
Marlon Humphrey,"[6.609525021275129, 1.7151631681437738, 1.769198647674205, 3.6855678242820775, 5.9755570187136735, 2.589870943628153, 8.610413475549315, 5.048509224737256, 9.4023227804137, 6.236221702441942, 7.696331179735564, 1.7444468903265569, 3.23926772219814, 3.695726587463945, 7.667417498456733, 4.0724628975347175, 10.11699506059475, 6.494273295712529, 6.060301690820088, 8.863267241630698, 1.479354756278812, 0.959027008670638, 1.699877160818474, 1.4547642055136427, 2.8817247124327334, 1.9218073655401813]",2558067.0
Kenny Young,"[4.134742512008405, 8.9870562075139, 4.945817355919855, 6.142315166558594, 4.551428010855368, 6.7025368803154945]",2560947.0
Jimmy Smith,"[7.501444475865735, 1.3201662097612272, 1.839949546800315, 7.4892684634293785, 4.412959032233749, 1.1870233990011074, 1.459167518441121, 7.861953520836204, 5.842443585691227, 8.652561350978594, 6.345974114744415, 4.761478448723639, 1.6263985853519758]",2508107.0
Matt Judon,"[5.178168933889973, 3.5466400641587654, 5.021293929605916, 2.9888908643203433, 3.7298677887799165, 5.068487248442083, 5.896598406275458, 1.9371450696788126, 4.237309883376838, 6.354987698712033, 4.500856752156948, 2.554855405501364, 4.617261394402428, 6.857486235120037, 4.784712324431978, 2.5742234026835846, 1.7936187657350222, 3.7548237877046495, 4.325459469794379, 3.414989849160575, 5.8137240577126414, 5.553004558265839, 6.3594176579373105, 6.370492018647655, 4.211326318805674]",2555505.0
Patrick Onwuasor,"[4.959097916127359, 2.795223735848507, 5.237654166425139, 4.791349859407251, 6.727675717990349]",2556642.0
Anthony Levine,"[6.910210323854421, 2.5509950337514016, 5.708471926495484, 4.737370878679469, 3.6400337062804042, 5.3057878344635006, 3.6699491183549005, 6.298357457850793, 3.5703264199923943, 9.153189498555763, 4.457540283342086, 6.699529410104548, 3.559362457215676, 3.603801020273554, 4.55562865008964, 1.619296194953754, 4.85993301469743, 4.963799526877022, 4.148708286914311]",2508004.0
Patrick Ricard,"[5.447237483036271, 2.3305878189945144, 4.278326404174709, 5.378088165353655, 5.165155082276059]",2558990.0
Derrick Kindred,"[2.6890030564049345, 16.11609994448226, 18.228900039689876, 8.066151236716273, 17.81182523967559]",2555540.0
Chuck Clark,"[5.0041509793197925, 8.703294757159865, 5.36746956352052]",2558248.0
Tyus Bowser,"[4.799917214986517, 5.1154848631574295, 3.1258266071721565, 5.474474299599214]",2558166.0
Myles Garrett,[5.758605686053567],2557965.0
Josh Jackson,"[1.2236599410907003, 3.6317682633791297, 3.6999286120460355, 4.076501421515306, 4.567434146358316, 2.3334579703961498, 9.12119651488574, 4.612228481792548, 3.193477330460027, 5.026641572219791, 4.881519488714804, 3.367867613571665, 2.778685522484636, 1.5142480195000345, 0.9822926401760501, 6.117721048045014, 2.090829724839642, 4.029701591800693, 4.817243502734345, 4.732809994968033, 4.024840447695318]",2560755.0
Clay Matthews,"[5.133814514660997, 4.224827810148243, 4.007883506049329, 4.989897141185247, 8.256726272034983, 5.347712419923356, 8.156919192286896, 6.049041824056556, 1.4410471872415296, 4.235841175276595, 6.226325354206931, 2.759392692489065, 5.934145199628621, 4.885261093224218, 4.538501672668886, 2.0721866277782963, 6.3425838937529635]",80431.0
Tramon Williams,"[1.3693151138024307, 8.591255724266107, 1.434594164226725, 1.975745089532151, 1.961110425215307, 1.5322002284996032, 14.429544015864312, 3.5816911401703195, 8.018234367180472, 1.2190725036026893, 8.269711618162772, 1.5787595326604613, 4.260260857298536, 6.37917301353541, 6.144686915893236, 6.097554816928227, 6.356933178172257, 6.717531453679273, 1.393276490973128, 2.3109612396409944, 1.1509721299267237, 7.748561727007487, 2.3811204681035854]",2506789.0
Nick Perry,"[5.262270747148495, 6.522872656550516, 5.813916361277833, 5.733685095044185, 6.248871725895984, 4.191499440869915, 5.340759639529842, 6.325161872923771, 5.821164094271124, 5.9507724283905485, 6.065270677159126, 3.7412152260167404, 5.464819732918585, 7.2370203315590516, 5.803578696215209]",2533048.0
Ha Ha Clinton-Dix,"[4.037642061656997, 11.28276686705974, 21.588293565843617, 18.714141223827745, 4.957675872957777, 18.04083144849167, 16.701956878911073, 12.680634225089493, 13.968194656370452, 16.913856361457903, 21.766711367793068, 6.475982662809069, 7.0878344229115084, 10.363753201929937, 22.7146114840605, 18.43097769788728, 17.05860375501674, 5.638083415848, 19.87636875054376, 7.088135388510193, 14.22133965222117, 12.522852457742026, 2.8341330631238737]",2543470.0
Blake Martinez,"[7.34243557353732, 7.867863464084539, 10.459377925842599, 8.746390093013998, 3.5733557653884653, 6.672210107409733, 3.660830475513564, 7.546253168803705, 7.9887393981078585, 10.598955152441073, 4.852967527394913, 7.578602783198384, 9.365003439875565, 4.198401075954085, 9.357602580649731, 4.610374181592945, 6.40783216445894, 4.419337687646653, 10.244788602319684, 5.850377110595726, 9.524234502193943, 6.917628112810647, 4.357093211510448]",2555161.0
Kentrell Brice,"[17.100569847004486, 12.556911831787245, 5.308041065515107, 5.020072976304654, 19.618740561342218, 5.149639336099834, 6.221173015021578, 14.894482338615406, 22.513250859312432, 6.276587783500608, 7.571871876601106, 21.31102999467374, 5.570515591263491, 5.8985717054248985, 6.905477858476806, 5.803794515963504, 6.84182853599635, 16.44380622389032, 10.06010834924635, 8.6677822633855, 8.679733762775463, 21.647697086821278]",2556480.0
Kevin King,"[5.8089724316950235, 1.3061757955179807, 1.514437046903423, 1.239602017962856, 9.56012320222009, 9.700341939325844, 1.4787337408721142, 6.437642058034223, 3.6940359192669683, 1.4033332388669402, 9.846363309375706, 1.1877101102350558, 1.1642387008239694, 5.303238193772236, 1.9853975097062881, 1.3177024068858105, 1.585565004827157, 1.2292864618389059, 1.2790973099656133, 1.2816927344330746, 0.7858616173793553, 8.04761777326035]",2557996.0
Oren Burks,"[3.9900553271139803, 5.005769786362176, 3.1542641707627403, 6.432476812487006, 6.508172378539838, 6.5487937283880875, 5.75486138419358, 5.3202100154991605, 4.849505413168229, 7.377157702718751, 5.0608181138387645, 9.354728606402809]",2560984.0
Kyler Fackrell,"[6.521800674684082, 5.308370182354797, 6.55612370844951, 5.150953967608335, 3.9814736916561864, 4.988846512690753, 2.0546411260289648, 5.928405577785426]",2555340.0
Reggie Gilbert,"[5.915972947433308, 4.0787993458443035, 3.403881043108589, 5.6850684748663465, 4.353121791768967, 4.95647205845402, 10.332931069660743, 6.429022383967631, 4.331593301213903, 5.195765337182516, 3.9880145928216657]",2556537.0
DeShawn Shead,"[2.972351091587194, 4.513362082741649, 5.2883030568623095, 2.0749664733764366, 6.638482423688054, 5.313949263749407, 3.699742521202896, 2.78949056545368, 2.145306006689417, 3.970771461016744, 12.148407619299352, 5.366744128659549, 1.4710297300949142, 5.725983980541715, 4.823395897760573, 1.6364196273123348, 1.4037110712884995, 14.722291382128759, 3.4553859725228877, 1.775954918288298, 4.234267932240165, 7.272346737670667, 5.0463690065094475, 9.776367373814939, 5.567311774644903]",2535609.0
Glover Quin,"[13.88890379611041, 14.279739831420983, 6.501837004695941, 4.057355625965419, 7.624674974441396, 5.469860346167152, 19.858453830816796, 11.954102657810033, 5.02350967553787, 12.519712162934741, 9.456076072284858, 15.607947379113803, 9.513695561165076, 18.0769393240556, 16.826270624811567, 15.684848185278844, 14.941919555630358, 12.307525974386227, 3.298085457521737, 4.412392213578905, 8.559855414192949, 5.36970079399715, 12.112362051250125, 8.710788408688051, 5.162979912739304, 3.9296290597570724, 13.980927502186674, 13.210420626241715, 11.11789211308575, 7.2992214324879905, 9.767582936954566, 14.036387110289974, 7.8737757339902865, 12.75044609537026, 15.388593977981438, 9.650465539003864, 18.435487851204105, 17.318244606326644]",71441.0
Darius Slay,"[1.9884428398043739, 2.8978444765214375, 2.7064342578891982, 5.287890944415068, 5.223645196543498, 4.421946596080791, 5.128357599141281, 6.906450122731925, 5.645438928297111, 2.651934923584824, 4.77613135513553, 2.255463702937621, 2.02966470122079, 3.443199242361892, 12.625411883619712, 1.4473954053883493, 3.4956263654129804, 6.188640368438089, 5.880131743684173, 4.114480328427995, 4.812648185388629, 3.4066539526309403, 2.6406085472641645, 6.349953075103605, 4.269977485130448, 1.9793794898422334, 1.6536711460545053, 1.9450864251327722, 2.3597313366455315, 4.409119809943911, 7.312263319057192, 2.4362727514006703, 7.101543834481711, 6.490487364953018, 9.935302411524443, 8.19342647934994]",2540288.0
Devon Kennard,"[6.8020168198329465, 2.1202690644811604, 7.36977468006468, 6.264346960177173, 6.014083644621425, 1.0540718556835242, 6.687151125742548, 6.025662734437105, 6.125221373351391, 5.226343087609293, 6.34773466531199, 3.0282852881939704, 6.846367355404114, 6.503843200153448, 15.58852077777142, 5.505910475858049, 4.7049523376376605, 6.945445971749443, 3.935158744457094, 6.723109214775558, 4.070007369465015, 5.973306311298554, 6.825371260718579, 3.646797343663346, 1.9913474055964735, 1.8564608440605956, 6.814382831183818, 3.040544645459185, 3.1622204833799996, 5.625640316455915, 5.150413044841427, 3.719246100910688, 2.726046237275341, 6.394830003738205, 2.2937301331200897, 3.120561455372649]",2543869.0
Nevin Lawson,"[1.6590411556056577, 4.9254564424089375, 5.625976130781206, 0.9696197464430096, 5.745280086764912, 1.3112432004267816, 3.024486938432086, 5.348813266674436, 1.7530005604505665, 3.229316377066263, 5.665423732823556, 5.051477657284554, 1.5123743870352573, 4.538629655241393, 14.115642119544816, 5.490205258571189, 2.367360873382172, 7.908613287491648, 1.3277619012661441, 0.9570011644997956, 2.795898073919647, 8.82932001159967, 6.387868565954289, 7.472430743658424, 1.3175438870401701, 1.2818472779197545, 1.5028460334212164, 6.790848555945324, 1.5540428069300738, 5.666335061058794, 1.5130683961514693, 1.4971675727530087, 1.4590766681707688, 8.488914072210907, 4.2879613767658435, 10.429741836375104, 7.727787248240625]",2543872.0
Christian Jones,"[7.028539919147491, 6.719909124534895, 4.626060360834598, 7.077135373122645, 9.209360455719263, 7.50061334165329, 4.543345502579381, 5.712107198950299, 6.22386572718144]",2550572.0
Quandre Diggs,"[3.549820022469629, 14.282807182770963, 14.357724748300523, 11.97332987904962, 18.66339309898934, 17.042316963595056, 3.722539438238303, 16.68965157372887, 16.88366176698794, 13.33365188278532, 20.865850240207582, 17.21890929265791, 17.364988589074976, 7.219145491383406, 23.11807319232546, 16.22095234531529, 13.675978711833864, 12.079836483423097, 15.101847507572694, 6.158811783182642, 17.38102604479951, 17.719684191882045, 11.417011710685538, 9.244215679562549, 9.85764414422117, 1.366797184130363, 15.112552866177715, 8.092583656969813, 18.060205537799174, 10.47648202400917, 5.19467524532767, 7.825909150351072, 10.875735468523116, 15.654744977858533, 6.154521046573387, 13.931638656650946, 9.187517186601708, 6.046369984060819]",2552262.0
