,name,reaction_rate,time_to_react
2533060.0,Dre Kirkpatrick,"[0.7499999999999997, 0.6666666666666666, 0.13131578947368414]","[1.9000000000000001, 0.0, 0.0]"
2539233.0,Shawn Williams,"[0.690281690140845, 0.6666666666666666, 0.23657894736842092, 0.36649999999999994, 0.6610169491525424, 0.055555555555555435, 0.3448275862068969, 0.4759523809523809]","[1.4000000000000001, 0.0, 0.30000000000000004, 0.0, 0.0, 0.1, 0.1, 0.30000000000000004]"
2543474.0,Darqueze Dennard,"[0.8954477611940295, 0.6666666666666666, 0.13131578947368414, 0.5833333333333334, 0.26923076923076916, 0.055555555555555435, 0.3092857142857142]","[1.8, 0.0, 0.0, 0.8, 0.1, 0.1, 0.0]"
2556367.0,William Jackson,"[0.9850746268656714, 0.36649999999999994, 0.6610169491525424, 0.46153846153846145, 0.055555555555555435, 0.42833333333333323]","[1.0, 0.0, 0.0, 0.6000000000000001, 0.1, 0.0]"
2560970.0,Jessie Bates,"[0.8030303030303029, 0.15789473684210517, 0.5165, 0.26923076923076916, 0.5520689655172413, 0.49976190476190474]","[0.8, 0.1, 0.0, 0.1, 0.0, 0.0]"
2555528.0,Nick Vigil,"[0.5786842105263157, 0.4831666666666666, 0.6610169491525424, 0.26923076923076916, 0.055555555555555435]","[0.2, 0.1, 0.0, 0.1, 0.1]"
2558786.0,Brandon Wilson,"[0.36649999999999994, 0.6610169491525424]","[0.0, 0.0]"
2539311.0,Jamie Collins,"[0.16722222222222205, 0.2857142857142857, 0.3145714285714285, 0.39024390243902446, 0.2496428571428572, 0.5199999999999999]","[0.1, 0.0, 0.1, 0.6000000000000001, 0.0, 0.0]"
2543637.0,Terrance Mitchell,"[0.19047619047619052, 0.2857142857142857, 0.3145714285714285, 0.12219512195121948, 0.2496428571428572]","[0.0, 0.0, 0.1, 0.0, 0.0]"
2550164.0,T.J. Carrie,"[0.5, 0.5357142857142858, 0.12219512195121948, 0.2496428571428572, 0.5199999999999999]","[0.0, 0.1, 0.0, 0.0, 0.0]"
2552389.0,Damarious Randall,"[0.3418421052631577, 0.5, 0.2857142857142857, 0.3145714285714285, 0.7807317073170731, 0.2496428571428572, 0.6803999999999999]","[0.4, 0.0, 0.0, 0.1, 1.6, 0.0, 0.30000000000000004]"
2557980.0,Jabrill Peppers,"[0.3145714285714285, 0.5199999999999999]","[0.1, 0.0]"
2560916.0,Denzel Ward,"[0.6111111111111112, 0.5003571428571428, 0.3145714285714285, 0.4390243902439023]","[0.0, 0.5, 0.1, 0.7000000000000001]"
2560964.0,Genard Avery,"[0.0561111111111111, 0.016833333333333107, 0.6428571428571429, 0.3145714285714285, 0.5853658536585366, 0.2496428571428572, 0.5199999999999999]","[0.2, 0.1, 0.9, 0.1, 1.0, 0.0, 0.0]"
2558982.0,Hardy Nickerson,"[0.16666666666666652, 0.33374999999999994, 0.833095238095238]","[0.0, 0.5, 0.2]"
2560839.0,Darius Phillips,"[0.26923076923076916, 0.055555555555555435, 0.40476190476190477]","[0.1, 0.1, 0.5]"
2555166.0,Joe Schobert,"[0.6136363636363636, 0.2857142857142857, 0.3145714285714285, 0.5368292682926828, 0.2496428571428572, 0.5199999999999999]","[0.1, 0.0, 0.1, 0.9, 0.0, 0.0]"
2555540.0,Derrick Kindred,"[0.11274193548387088, 0.5454545454545454]","[0.30000000000000004, 0.0]"
2556475.0,Briean Boddy-Calhoun,"[0.2496428571428572, 0.5199999999999999]","[0.0, 0.0]"
2507843.0,Vincent Rey,[],[]
2541832.0,Jeff Heath,"[0.07999999999999982, 0.12903225806451613, 0.42857142857142855, 0.15625, 0.3103448275862069, 0.48804878048780476, 0.06699999999999981, 0.4444444444444444, 0.22259259259259256, 0.686, 0.2894736842105262, 0.5135135135135135, 0.07999999999999982, 0.3786486486486486, 0.53125, 0.4875609756097561, 0.030606060606060574, 0.5408108108108107, 0.18781249999999997, 0.13366666666666663, 0.07999999999999982, 0.24999999999999986]","[0.0, 0.0, 0.2, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0, 0.30000000000000004, 0.5, 0.0, 0.0, 0.1, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2552568.0,Byron Jones,"[0.07999999999999982, 0.12903225806451613, 0.08571428571428572, 0.36609756097560964, 0.8003333333333332, 0.4444444444444444, 0.22259259259259256, 0.5135135135135135, 0.07999999999999982, 0.53125, 0.29243902439024383, 0.030606060606060574, 0.5408108108108107, 0.18781249999999997, 0.13366666666666663, 0.07999999999999982, 0.24999999999999986]","[0.0, 0.0, 0.0, 0.6000000000000001, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2557840.0,Chidobe Awuzie,"[0.07999999999999982, 0.12903225806451613, 0.2857142857142858, 0.3103448275862069, 0.8051219512195121, 0.06699999999999981, 0.4444444444444444, 0.5142857142857142, 0.10526315789473673, 0.19999999999999993, 0.3786486486486486, 0.53125, 0.5121951219512194, 0.42454545454545434, 0.5408108108108107, 0.21875000000000003, 0.43333333333333335, 0.31999999999999984]","[0.0, 0.0, 0.30000000000000004, 0.0, 1.2000000000000002, 0.0, 0.0, 0.1, 0.0, 0.2, 0.1, 0.0, 0.2, 0.0, 0.0, 0.1, 0.6000000000000001, 0.0]"
2557920.0,Jourdan Lewis,"[0.31959999999999994, 0.3103448275862069, 0.06699999999999981, 0.22259259259259256, 0.1578947368421052, 0.8375675675675677, 0.07999999999999982, 0.3786486486486486, 0.53125, 0.030606060606060574, 0.4065625, 0.13366666666666663, 0.07999999999999982, 0.24999999999999986]","[0.2, 0.0, 0.0, 0.0, 0.2, 0.8, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2558159.0,Xavier Woods,"[0.44481481481481494, 0.07999999999999982, 0.12903225806451613, 0.17171428571428576, 0.3103448275862069, 0.3902439024390243, 0.4444444444444444, 0.5188888888888887, 0.6571428571428571, 0.10526315789473673, 0.5135135135135135, 0.3786486486486486, 0.53125, 0.8048780487804879, 0.030606060606060574, 0.5675675675675675, 0.28124999999999994, 0.40000000000000013, 0.07999999999999982, 0.24999999999999986]","[0.0, 0.0, 0.0, 0.2, 0.0, 0.1, 0.0, 0.2, 0.4, 0.0, 0.0, 0.1, 0.0, 1.3, 0.0, 0.1, 0.2, 0.4, 0.0, 0.0]"
2560908.0,Leighton Vander Esch,"[0.19999999999999996, 0.03333333333333336, 0.07999999999999982, 0.45161290322580644, 0.5142857142857142, 0.038846153846153836, 0.3103448275862069, 0.48804878048780476, 0.1666666666666666, 0.6663888888888888, 0.22259259259259256, 0.5142857142857142, 0.44763157894736827, 0.5135135135135135, 0.07999999999999982, 0.3786486486486486, 0.8753124999999999, 0.5945945945945946, 0.24999999999999986]","[0.30000000000000004, 0.1, 0.0, 0.4, 0.2, 0.2, 0.0, 0.1, 0.2, 0.4, 0.0, 0.1, 0.1, 0.0, 0.0, 0.1, 0.9, 0.2, 0.0]"
2555310.0,Jaylon Smith,"[0.36039999999999994, 0.35483870967741943, 0.6571428571428571, 0.30807692307692314, 0.3103448275862069, 0.6585365853658537, 0.06699999999999981, 0.5275, 0.22259259259259256, 0.543142857142857, 0.2634210526315788, 0.7297297297297297, 0.15959999999999994, 0.3786486486486486, 0.8534146341463417, 0.030606060606060574, 0.7297297297297297, 0.21875000000000003, 0.39999999999999997, 0.07999999999999982, 0.24999999999999986]","[0.0, 0.4, 0.0, 0.7000000000000001, 0.0, 0.1, 0.0, 0.2, 0.0, 0.0, 0.4, 0.5, 0.0, 0.1, 1.4000000000000001, 0.0, 0.2, 0.1, 0.2, 0.0, 0.0]"
2506861.0,Brent Grimes,"[0.5, 0.24242424242424243, 0.4166666666666667, 0.35714285714285715, 0.058823529411764705, 0.61, 0.27551724137931044, 0.4358974358974358, 0.4526190476190476]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1, 0.1, 0.1]"
2550565.0,Adarius Taylor,"[0.09999999999999998, 0.5, 0.5952380952380952, 0.19966666666666655, 0.08852941176470587, 0.3660975609756097, 0.5517241379310345, 0.7182051282051282, 0.5454545454545454]","[0.1, 0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.7000000000000001, 0.6000000000000001, 0.0]"
2556456.0,Andrew Adams,"[0.35108108108108116, 0.5, 0.42393939393939395, 0.4166666666666667, 0.35714285714285715, 0.19966666666666658, 0.058823529411764705, 0.3660975609756097, 0.6893103448275862, 0.4358974358974358, 0.4526190476190476, 0.5454545454545454, 0.6341463414634146, 0.4444444444444446]","[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.2, 0.0]"
2556934.0,Javien Elliott,"[0.3047826086956518, 0.9142682926829269, 0.5, 0.24242424242424243, 0.4166666666666667, 0.19966666666666655, 0.4102564102564102, 0.6428571428571428, 0.5454545454545454, 0.5607317073170732, 0.6666666666666666]","[0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0, 0.0]"
2560930.0,Jordan Whitehead,"[0.6057575757575757, 0.4166666666666667, 0.7857142857142857, 0.19966666666666655, 0.2944117647058824, 0.5612195121951219, 0.31034482758620696, 0.5607317073170732, 0.15533333333333327]","[0.7000000000000001, 0.0, 0.8, 0.0, 0.5, 0.2, 0.1, 0.0, 0.0]"
2561039.0,Carlton Davis,"[0.8666666666666667, 0.15593749999999995, 0.59975, 0.24242424242424243, 0.4166666666666667, 0.7383333333333333, 0.19966666666666655, 0.6767647058823529, 0.3660975609756097, 0.24103448275862072, 0.4102564102564102, 0.6666666666666665, 0.5454545454545454, 0.5607317073170732, 0.15533333333333327]","[2.1, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.2, 0.0, 1.1, 0.0, 0.0, 0.0, 0.6000000000000001, 0.0, 0.0, 0.0]"
2532828.0,Lavonte David,"[0.5, 0.5716666666666667, 0.19966666666666655, 0.058823529411764705, 0.3660975609756097, 0.48275862068965525, 0.4617948717948717, 0.4526190476190476, 0.6136363636363636, 0.5607317073170732, 0.3108888888888889]","[0.0, 0.4, 0.0, 0.0, 0.0, 0.30000000000000004, 0.1, 0.1, 0.2, 0.0, 0.30000000000000004]"
2556567.0,Isaiah Johnson,"[0.8421052631578951, 0.24242424242424243, 0.4166666666666667, 0.4526190476190476, 0.5454545454545454, 0.5607317073170732, 0.44444444444444436]","[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.30000000000000004]"
2556833.0,De'Vante Harris,[0.25000000000000006],[0.8]
2552686.0,Damien Wilson,"[0.2886538461538462, 0.5142857142857142, 0.6582926829268293]","[0.2, 0.1, 1.0]"
2555307.0,Devante Bond,[0.7941176470588236],[1.3]
2532948.0,Harrison Smith,"[0.2962962962962962, 0.6108333333333333, 0.46808510638297873, 0.5510204081632653, 0.3718604651162791, 0.4102564102564102, 0.603448275862069, 0.6530612244897959, 0.4444444444444444, 0.6142105263157894, 0.27805555555555556, 0.361111111111111]","[0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0]"
2540155.0,Xavier Rhodes,"[0.3705555555555555, 0.6046511627906976, 0.3718604651162791, 0.603448275862069, 0.8365306122448979, 0.5777777777777777, 0.6142105263157894]","[0.2, 0.30000000000000004, 0.0, 0.0, 0.0, 0.5, 0.0]"
2543459.0,Anthony Barr,"[0.05882352941176463, 0.4075925925925925, 0.6108333333333333, 0.6597872340425531, 0.5510204081632653, 0.5579069767441861, 0.3718604651162791, 0.5125641025641026, 0.7584482758620689, 0.6530612244897959, 0.7113333333333333, 0.6142105263157894, 0.4169444444444444, 0.361111111111111]","[0.1, 0.4, 0.0, 1.3, 0.0, 0.2, 0.0, 0.30000000000000004, 0.7000000000000001, 0.0, 0.5, 0.0, 0.30000000000000004, 0.0]"
2552448.0,Trae Waynes,"[0.6666666666666666, 0.6108333333333333, 0.2127659574468085, 0.6530612244897959, 0.5811627906976745, 0.5384615384615384, 0.7413793103448276, 0.4444444444444444, 0.5277777777777778, 0.361111111111111]","[0.8, 0.0, 0.1, 0.30000000000000004, 0.30000000000000004, 0.30000000000000004, 0.0, 0.1, 0.6000000000000001, 0.0]"
2553655.0,Anthony Harris,"[0.5185185185185185, 0.6108333333333333, 0.2127659574468085, 0.5510204081632653, 0.5348837209302325, 0.6976744186046513, 0.6153846153846154, 0.603448275862069, 0.6530612244897959, 0.4444444444444444, 0.6142105263157894, 0.2780555555555555, 0.361111111111111]","[1.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.4, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0]"
2555177.0,Mackensie Alexander,"[0.6108333333333333, 0.23425531914893616, 0.7348979591836736, 0.6491228070175439]","[0.0, 0.1, 0.5, 0.2]"
2558033.0,Ben Gedeon,"[0.8611111111111112, 0.42592592592592593, 0.5348837209302325, 0.3718604651162791, 0.692051282051282]","[3.4000000000000004, 0.5, 0.2, 0.0, 0.1]"
2559012.0,Eric Wilson,"[0.7567142857142859, 0.6108333333333333, 0.4470212765957447, 0.5510204081632653, 0.4883720930232558, 0.3718604651162791, 0.6666666666666666, 0.6722413793103449, 0.6530612244897959, 0.7333333333333333, 0.6142105263157894, 0.7777777777777776, 0.4724999999999999, 0.6323333333333334, 0.523809523809524]","[0.1, 0.0, 0.8, 0.0, 0.0, 0.0, 0.30000000000000004, 0.2, 0.0, 0.0, 0.0, 0.1, 0.4, 0.8, 0.8]"
71441.0,Glover Quin,"[0.5955769230769233, 0.6153846153846153, 0.5833333333333334, 0.35714285714285715, 0.12]","[0.0, 0.0, 0.0, 0.0, 0.0]"
2540288.0,Darius Slay,"[0.37513888888888897, 0.35714285714285715, 0.5374626865671641, 0.38677419354838705, 0.12, 0.3139999999999999, 0.03703703703703707]","[0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2543869.0,Devon Kennard,"[0.21874999999999992, 0.7291666666666666, 0.5004545454545456, 0.4583333333333331, 0.5833333333333334, 0.5374626865671641, 0.38677419354838705, 0.12, 0.657142857142857]","[0.5, 0.0, 1.0, 0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.6000000000000001]"
2543872.0,Nevin Lawson,"[0.43434782608695655, 0.28125, 0.7291666666666666, 0.5833333333333334, 0.35714285714285715, 0.12, 0.5997142857142856, 0.0003703703703703311]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
2550572.0,Christian Jones,"[0.2140476190476191, 0.7916666666666666, 0.5833333333333334, 0.35714285714285715, 0.12, 0.48542857142857126, 0.0003703703703703311]","[0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.2, 0.0]"
2552262.0,Quandre Diggs,"[0.4092424242424242, 0.7291666666666666, 0.47826086956521724, 0.7331666666666666, 0.35714285714285715, 0.5522388059701493, 0.38677419354838705, 0.12, 0.37142857142857133, 0.5185185185185186]","[1.1, 0.0, 0.0, 0.2, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0]"
2557855.0,Jarrad Davis,"[0.7495833333333332, 0.36363636363636354, 0.7291666666666666, 0.04999999999999982, 0.5833333333333334, 0.5, 0.03333333333333336, 0.38677419354838705, 0.5142857142857142, 0.37074074074074076]","[0.0, 0.1, 0.0, 0.1, 0.0, 0.7000000000000001, 0.2, 0.0, 0.30000000000000004, 0.6000000000000001]"
2560741.0,Holton Hill,"[0.22222222222222215, 0.4444444444444444, 0.5454545454545457]","[0.1, 0.2, 0.9]"
2560913.0,Tracy Walker,"[0.6507547169811325, 0.15656249999999997, 0.7291666666666666, 0.9615384615384617, 0.38677419354838705, 0.03703703703703707]","[0.0, 0.30000000000000004, 0.0, 1.4000000000000001, 0.0, 0.1]"
2534830.0,Tavon Wilson,"[0.33333333333333326, 0.8035714285714286, 0.5374626865671641, 0.38677419354838705, 0.12]","[0.1, 0.2, 0.0, 0.0, 0.0]"
2556641.0,Romeo Okwara,"[0.7291666666666666, 0.28619047619047616, 0.5001999999999999, 0.5833333333333334, 0.4642857142857143, 0.38677419354838705, 0.3139999999999999, 0.0003703703703703311]","[0.0, 0.30000000000000004, 0.1, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0]"
2561527.0,Mike Ford,"[0.7291666666666666, 0.667, 0.38677419354838705]","[0.0, 0.7000000000000001, 0.0]"
2535609.0,DeShawn Shead,[0.696086956521739],[1.2000000000000002]
2541202.0,Marcus Cooper,[],[]
2558052.0,Kenny Golladay,[0.6315789473684209],[0.5]
2552494.0,Eli Harold,[0.38677419354838705],[0.0]
2532869.0,George Iloka,[],[]
2555156.0,Jayron Kearse,[0.523809523809524],[0.8]
2507817.0,Rafael Bush,"[0.13043478260869576, 0.1]","[0.2, 0.0]"
2539240.0,Micah Hyde,"[0.6996666666666667, 0.6214563106796122]","[0.0, 0.1]"
2539290.0,Jordan Poyer,"[0.1, 0.7451960784313725]","[0.0, 0.1]"
2557867.0,Tre'Davious White,"[0.18518518518518537, 0.43333333333333335, 0.8350500000000003]","[0.30000000000000004, 0.7000000000000001, 0.4]"
2560713.0,Tremaine Edmunds,[0.1666666666666667],[0.2]
2560914.0,Levi Wallace,"[0.1, 0.5437864077669899]","[0.0, 0.4]"
71251.0,Patrick Chung,"[0.33808823529411747, 0.2920833333333333, 0.07178571428571424]","[0.5, 0.0, 0.0]"
494287.0,Devin McCourty,"[0.2762068965517241, 0.7698230088495575, 0.2920833333333333, 0.07178571428571424]","[0.5, 0.0, 0.0, 0.0]"
2533057.0,Dont'a Hightower,"[0.37931034482758613, 0.8230088495575221, 0.35607142857142865, 0.07178571428571424]","[0.7000000000000001, 0.4, 0.30000000000000004, 0.0]"
2533062.0,Stephon Gilmore,[0.6972727272727273],[1.0]
2543699.0,Kyle Van Noy,"[0.7837837837837839, 0.7698230088495575, 0.5867391304347825, 0.3571428571428572]","[0.9, 0.0, 0.5, 0.6000000000000001]"
2556119.0,Elandon Roberts,"[0.5268918918918917, 0.7698230088495575, 0.21357142857142883]","[0.2, 0.0, 0.30000000000000004]"
2560754.0,J.C. Jackson,"[0.16666666666666682, 0.4375, 0.5714285714285714]","[0.0, 0.5, 0.2]"
2506268.0,Lorenzo Alexander,[0.607091836734694],[2.1]
2561107.0,Corey Thompson,[0.9078155339805823],[0.0]
2556571.0,Jonathan Jones,"[0.527777777777778, 0.07178571428571424]","[1.6, 0.0]"
89756.0,Jason McCourty,[0.2920833333333333],[0.0]
2541243.0,Duron Harmon,"[0.37425, 0.07178571428571424]","[0.5, 0.0]"
496814.0,Albert McClellan,[],[]
2561157.0,Keion Crossen,[0.07178571428571424],[0.0]
80431.0,Clay Matthews,"[0.04391304347826082, 0.14238095238095233, 0.5229545454545454]","[0.0, 0.0, 0.0]"
2506789.0,Tramon Williams,"[0.08695652173913047, 0.5811627906976745, 0.14238095238095233, 0.17114285714285712, 0.5135135135135135, 0.5229545454545454, 0.6363636363636364, 0.5363414634146341, -1.6662499999999987, 0.308076923076923, 0.375, 0.31428571428571417]","[0.1, 0.0, 0.0, 0.30000000000000004, 0.1, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0]"
2555160.0,Antonio Morrison,"[0.21739130434782614, 0.08571428571428572, 0.43270270270270267]","[0.0, 0.0, 0.30000000000000004]"
2555161.0,Blake Martinez,"[0.47869565217391313, 0.4074074074074074, 0.14238095238095233, 0.08571428571428572, 0.3516216216216216, 0.5229545454545454, 0.6909090909090909, 0.5363414634146341, -1.6662499999999987, 0.42307692307692285, 0.55]","[0.4, 0.4, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.0, 0.4, 0.4]"
2555340.0,Kyler Fackrell,"[0.04391304347826082, 0.20874999999999996, 0.08571428571428572, 0.3516216216216216, 0.5454545454545454, 0.6363636363636364, 0.5363414634146341, -1.6662499999999987, 0.11576923076923072, 0.375, 0.31428571428571417]","[0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]"
2558119.0,Josh Jones,"[0.17434782608695668, 0.08333333333333322, 0.16499999999999979, 0.14238095238095233, 0.25685714285714295, 0.3516216216216216, 0.7727272727272727, 0.6363636363636364, 0.3993333333333329, -1.6662499999999987, 0.375, 0.7142857142857143]","[0.0, 0.2, 0.1, 0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.30000000000000004]"
2560982.0,Tony Brown,"[0.18555555555555509, 0.6521739130434783, 0.16624999999999981, 0.23761904761904754, 0.08571428571428572, 0.6029310344827588, 0.6909090909090909, -1.6662499999999987, 0.4615384615384614, 0.375, 0.48599999999999993]","[0.5, 0.0, 0.2, 0.1, 0.0, 0.1, 0.2, 0.0, 0.8, 0.0, 0.5]"
2560952.0,Jaire Alexander,"[0.12541666666666654, 0.14238095238095233, 0.5142857142857142]","[0.2, 0.0, 0.4]"
2532877.0,Trumaine Johnson,"[0.41463414634146334, -0.39999999999999836, 0.5714285714285714, 0.6904761904761905, 0.3329166666666666, 0.6875, 0.49999999999999983, 0.6, 0.47058823529411764, 0.625, 0.029705882352941013, 0.4523809523809523, 0.6120408163265305, 0.4081632653061223, 0.4117647058823529]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.30000000000000004, 0.0, 1.0, 0.0, 0.0, 0.1, 0.0, 0.0]"
2533059.0,Morris Claiborne,"[0.7043181818181818, 0.3181818181818182, 0.3191489361702128, 0.4634146341463415, 0.7647058823529426, 0.2857142857142857, 0.5714285714285714, 0.3329166666666666, 0.294313725490196, 0.4361538461538461, 0.6875, 0.49999999999999983, 0.4888888888888888, 0.9215686274509806, 0.2708333333333333, 0.7352941176470589, 0.23657894736842097, 0.4523809523809523, 0.3139999999999999, 0.4897959183673469, 0.378108108108108, 0.7551020408163265]","[1.0, 0.0, 0.0, 0.1, 1.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.4, 0.1, 0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2543597.0,Avery Williamson,"[0.38095238095238093, 0.4563043478260867, 0.5454545454545454, 0.38319148936170216, 0.4392682926829269, 0.08064516129032408, 0.2857142857142857, 0.5714285714285714, 0.49999999999999994, 0.47058823529411764, 0.4361538461538461, 0.6875, 0.6886666666666666, 0.5884313725490196, 0.3960416666666667, 0.029705882352941013, 0.23657894736842097, 0.6669047619047619, 0.4857142857142857, 0.5306122448979591, 0.378108108108108, 0.5308163265306122, 0.4117647058823529]","[0.6000000000000001, 1.9000000000000001, 0.8, 0.2, 0.1, 0.2, 0.0, 0.1, 0.0, 0.1, 0.0, 0.1, 0.0, 0.5, 0.30000000000000004, 0.0, 0.0, 0.6000000000000001, 0.30000000000000004, 0.2, 0.0, 0.30000000000000004, 0.0]"
2553353.0,Darryl Roberts,"[0.35, 0.2604347826086955, 0.3181818181818182, 0.48957446808510635, 0.4392682926829269, -0.39999999999999836, 0.2857142857142857, 0.5714285714285714, 0.3329166666666666, 0.294313725490196, 0.4361538461538461, 0.6875, 0.49999999999999983, 0.5108888888888887, 0.47058823529411764, 0.31249999999999994, 0.0588235294117646, 0.23657894736842097, 0.4523809523809523, 0.3139999999999999, 0.6732653061224488, 0.378108108108108, 0.4081632653061223, 0.4117647058823529]","[0.5, 1.9000000000000001, 0.0, 0.1, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2553657.0,Neville Hewitt,"[0.4164999999999999, 0.3181818181818182, 0.44702127659574464, 0.5121951219512195, 0.6246875000000016, 0.2857142857142857, 0.3329166666666666, 0.37254901960784315, 0.4361538461538461, 0.6875, 0.49999999999999983, 0.5108888888888887, 0.7452941176470589, 0.5002083333333333, 0.029705882352941013, 0.23657894736842097, 0.3139999999999999, 0.7548979591836735, 0.378108108108108, 0.48979591836734687, 0.4117647058823529]","[0.30000000000000004, 0.0, 0.4, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.1, 0.5, 0.1, 0.0, 0.0, 0.0, 0.5, 0.0, 0.2, 0.0]"
2557979.0,Jamal Adams,"[0.13590909090909067, 0.4772727272727273, 0.3191489361702128, 0.41463414634146334, -0.39999999999999836, 0.2857142857142857, 0.5714285714285714, 0.3329166666666666, 0.5884313725490196, 0.4361538461538461, 0.6875, 0.49999999999999983, 0.4888888888888888, 0.6249999999999999, 0.35294117647058815, 0.23657894736842097, 0.8573809523809524, 0.34285714285714275, 0.4897959183673469, 0.43216216216216213, 0.4081632653061223, 0.4117647058823529]","[1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.0, 0.1, 0.0, 0.0, 0.1, 0.6000000000000001, 0.0, 0.4, 0.1, 0.0, 0.2, 0.0, 0.0]"
2561366.0,Frankie Luvu,"[0.0526315789473687, 0.3181818181818182, 0.2857142857142857, 0.5714285714285714, 0.37254901960784315, 0.4361538461538461, 0.6875, 0.4888888888888888, 0.47058823529411764, 0.23657894736842097, 0.4523809523809523, 0.3139999999999999, 0.4897959183673469, 0.4117647058823529]","[0.1, 0.0, 0.0, 0.1, 0.2, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2543571.0,Bashaud Breeland,"[0.021956521739130236, 0.5229545454545454, 0.6363636363636364, 0.5363414634146341, -1.6662499999999987, 0.2307692307692307, 0.375, 0.543142857142857]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.4]"
2556537.0,Reggie Gilbert,"[0.6399999999999999, 0.1904761904761904, 0.3516216216216216, 0.5229545454545454, -1.6662499999999987, 0.11576923076923072, 0.375, 0.34314285714285714]","[1.0, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.1]"
2532928.0,Eddie Pleasant,"[0.5229545454545454, 0.6363636363636364, -1.6662499999999987, 0.11576923076923072, 0.37142857142857133]","[0.0, 0.0, 0.0, 0.1, 0.1]"
2555256.0,Jordan Jenkins,"[0.543260869565217, 0.5959574468085107, 0.41463414634146334, -0.39999999999999836, 0.6470588235294118, 0.6, 0.47058823529411764, 0.20588235294117638, 0.23657894736842097, 0.4523809523809523, 0.3711428571428571, 0.378108108108108, 0.4081632653061223]","[1.9000000000000001, 0.8, 0.0, 0.0, 1.0, 0.30000000000000004, 0.0, 0.4, 0.0, 0.0, 0.1, 0.0, 0.0]"
2560755.0,Josh Jackson,"[0.20620689655172403, 0.3516216216216216, 0.5229545454545454, 0.6363636363636364, 0.11576923076923072, 0.5, 0.31428571428571417]","[0.2, 0.1, 0.0, 0.0, 0.1, 0.30000000000000004, 0.0]"
2495343.0,Buster Skrine,"[0.3181818181818182, 0.7023404255319149, -0.39999999999999836, 0.5714285714285714, 0.3329166666666666, 0.294313725490196, 0.4361538461538461, 0.49999999999999983, 0.47058823529411764, 0.6458333333333335, 0.0588235294117646, 0.23657894736842097, 0.4523809523809523, 0.4857142857142857, 0.7346938775510204, 0.378108108108108, 0.5002941176470588]","[0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.5, 0.1, 0.0, 0.2]"
2558165.0,Tarell Basham,"[0.8701851851851852, 0.49999999999999983]","[1.8, 0.0]"
2556480.0,Kentrell Brice,[],[]
2560984.0,Oren Burks,[],[]
