,name,reaction_rate,time_to_react
2506789.0,Tramon Williams,"[0.5, 0.4791666666666667, 0.4489795918367347, 0.31034482758620696, 0.5684090909090909, 0.23959999999999992, 0.06896551724137931, 0.2722727272727272, 0.4594594594594595, 0.09045454545454558, 0.6341463414634146, 0.697906976744186]","[0.0, 0.1, 0.0, 0.30000000000000004, 0.1, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.1]"
2533048.0,Nick Perry,"[0.5833333333333334, 0.4897959183673469, 0.23959999999999992]","[1.0, 0.1, 0.0]"
2543571.0,Bashaud Breeland,"[0.27722222222222215, 0.5, 0.4489795918367347, 0.5344827586206897, 0.5684090909090909, 0.23959999999999992, 0.06896551724137931, 0.16633333333333347, 0.2722727272727272]","[0.1, 0.0, 0.0, 0.9, 0.1, 0.0, 0.0, 0.1, 0.0]"
2555161.0,Blake Martinez,"[0.43749999999999983, 0.51, 0.41362068965517246, 0.7727272727272727, 0.23959999999999992, 0.06896551724137931, 0.23366666666666677, 0.2722727272727272, 0.4594594594594595, 0.8564285714285719, 0.6341463414634146, 0.5480645161290322, 0.4883720930232556]","[0.9, 0.30000000000000004, 0.0, 0.5, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4, 0.0, 0.2, 0.4]"
2556480.0,Kentrell Brice,[],[]
2558119.0,Josh Jones,"[0.20833333333333326, 0.7344897959183675, 0.258448275862069, 0.5684090909090909, 0.6796000000000001, 0.06896551724137931, 0.2722727272727272, 0.4594594594594595, 0.6341463414634146, 0.38677419354838705, 0.4186046511627907]","[0.0, 0.2, 0.2, 0.1, 0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2560755.0,Josh Jackson,"[0.4585416666666666, 0.4489795918367347, 0.23959999999999992, 0.20655172413793105, 0.2722727272727272, 0.4343478260869566, 0.6341463414634146, 0.38677419354838705, 0.9304651162790696]","[0.9, 0.0, 0.0, 0.2, 0.0, 0.6000000000000001, 0.0, 0.0, 1.1]"
2555340.0,Kyler Fackrell,"[0.3620689655172414, 0.6820454545454545, 0.142857142857143, 0.2722727272727272, 0.48019230769230786, 0.6341463414634146, 0.38677419354838705]","[0.0, 0.5, 0.1, 0.0, 0.30000000000000004, 0.0, 0.0]"
2556537.0,Reggie Gilbert,"[0.6249999999999999, 0.2722727272727272, 0.4594594594594595]","[1.1, 0.0, 0.0]"
2560952.0,Jaire Alexander,"[0.8127083333333331, 0.6324489795918368, 0.2412068965517241, 0.6365909090909091, 0.23959999999999992, 0.06896551724137931, 0.4594594594594595, 0.7495000000000002]","[0.1, 0.1, 0.0, 0.2, 0.0, 0.0, 0.0, 0.5]"
2539309.0,T.J. McDonald,"[0.2549019607843137, 0.6875, 0.08695652173913043, 0.06896551724137931, 0.12935483870967737, 0.4897959183673469, 0.14249999999999988]","[0.0, 0.1, 0.0, 0.0, 0.0, 0.8, 0.0]"
2539935.0,Kiko Alonso,"[0.09523809523809511, 0.6875, 0.21428571428571458, 0.43478260869565233, 0.06896551724137931, 0.5510204081632653, 0.2496428571428572]","[0.2, 0.1, 0.0, 0.4, 0.0, 0.9, 0.0]"
2555539.0,Xavien Howard,"[0.875, 0.6862745098039216, 0.6875, 0.08695652173913043, 0.27551724137931044, 0.5806451612903226, 0.14249999999999988]","[1.2000000000000002, 0.5, 0.1, 0.0, 0.30000000000000004, 0.1, 0.0]"
2558070.0,Raekwon McMillan,"[0.7450980392156863, 0.6875, 0.565217391304348, 0.3103448275862069, 0.3225806451612903, 0.4691836734693878]","[0.4, 0.1, 0.6000000000000001, 0.5, 0.4, 0.7000000000000001]"
2560725.0,Minkah Fitzpatrick,"[0.7567567567567566, 0.5263157894736842, 0.6875, 0.08695652173913043, 0.06896551724137931, 0.12935483870967737, 0.36714285714285716, 0.14249999999999988]","[0.0, 1.0, 0.1, 0.0, 0.0, 0.0, 0.4, 0.0]"
2560966.0,Jerome Baker,"[0.4998837209302325, 0.6875, 0.16129032258064518, 0.4691836734693878, 0.2496428571428571]","[0.7000000000000001, 0.1, 0.1, 0.7000000000000001, 0.30000000000000004]"
2552434.0,Bobby McCain,[0.21568627450980393],[0.4]
2559053.0,Torry McTyer,[0.07367647058823508],[0.2]
496739.0,Reshad Jones,"[0.08695652173913043, 0.06896551724137931, 0.12935483870967737, 0.7959183673469388, 0.2142857142857142]","[0.0, 0.0, 0.0, 0.5, 0.1]"
2561207.0,Raven Greene,"[0.6661111111111114, 0.23959999999999992, 0.06896551724137931, 0.2722727272727272, 0.8546774193548385, 0.6341463414634146, 0.38677419354838705, 0.34906976744186036]","[0.7000000000000001, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0]"
2555160.0,Antonio Morrison,"[0.3125000000000001, 0.38677419354838705, 0.46534883720930226]","[0.5, 0.0, 0.30000000000000004]"
2560982.0,Tony Brown,"[0.1243749999999999, 0.4594594594594595, 0.8534146341463413, 0.38677419354838705, 0.34906976744186036]","[0.9, 0.0, 0.0, 0.0, 0.0]"
494259.0,Barry Church,"[0.34804347826086984, 0.4617948717948717, 0.6987951807228916, 0.2574285714285714, 0.78125, 0.17391304347826092, 0.5643548387096773, 0.5688235294117646, 0.2222222222222221, 0.5678378378378378, 0.131578947368421, 0.6222222222222221, 0.13681818181818176]","[0.5, 0.30000000000000004, 0.8, 0.0, 1.8, 0.4, 0.6000000000000001, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0]"
2532848.0,Tashaun Gipson,"[0.513076923076923, 0.40028571428571424, 0.15625, 0.5320967741935483, 0.8431372549019608, 0.2222222222222221, 0.5678378378378378, 0.05263157894736842, 0.28888888888888886, 0.13681818181818176, 0.45161290322580633]","[0.2, 0.0, 0.0, 0.5, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
2539237.0,D.J. Hayden,"[0.2574285714285714, 0.8546774193548387, 0.7256862745098038, 0.05263157894736842, 0.28888888888888886, 0.45161290322580633]","[0.0, 0.6000000000000001, 0.7000000000000001, 0.0, 0.0, 0.1]"
2543711.0,Telvin Smith,"[0.39975000000000027, 0.5130769230769231, 0.9157831325301206, 0.15625, 0.7450980392156863, 0.5296078431372548, 0.3336111111111111, 0.5678378378378378, 0.13681818181818176, 0.45161290322580633]","[0.6000000000000001, 0.5, 1.9000000000000001, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.1]"
2555280.0,Jalen Ramsey,"[0.4615384615384616, 0.8674698795180723, 0.2574285714285714, 0.15625, 0.4837096774193549, 0.6668627450980392, 0.2222222222222221, 0.5678378378378378, 0.05263157894736842, 0.6886666666666668, 0.18181818181818177, 0.45161290322580633]","[0.8, 1.4000000000000001, 0.0, 0.0, 0.5, 0.4, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]"
2555329.0,Myles Jack,"[0.2995000000000003, 0.3203999999999999, 0.8192771084337349, 0.6859999999999999, 0.13613636363636378, 0.7903225806451613, 0.7649019607843138, 0.5296078431372548, 0.3891666666666665, 0.3421052631578948, 0.3775555555555556, 0.13681818181818176, 0.45161290322580633]","[0.30000000000000004, 0.2, 1.2000000000000002, 0.5, 0.2, 1.3, 0.1, 0.0, 0.4, 0.5, 0.1, 0.0, 0.1]"
2550659.0,Tyler Patmon,"[0.5783132530120482, 0.4002857142857143, 0.15625, 0.40306451612903216, 0.5296078431372548, 0.5296078431372548, 0.3055555555555555, 0.4473684210526317, 0.28888888888888886, 0.13681818181818176, 0.45161290322580633]","[0.0, 0.2, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.1]"
2543811.0,Pierre Desir,"[0.722222222222222, 0.8269230769230771, 0.37209302325581395, 0.5121951219512195, 0.6666666666666666, 0.5622916666666666, 0.4857142857142857, 0.6039622641509433, 0.754561403508772, 0.5274545454545454, 0.16666666666666666, 0.4864864864864865, 0.5997142857142856, 0.35294117647058826]","[2.6, 0.1, 0.0, 0.2, 0.0, 0.2, 0.1, 0.1, 0.30000000000000004, 0.4, 0.0, 0.1, 0.0, 0.0]"
2552386.0,Clayton Geathers,"[0.8684210526315791, 0.2499999999999998, 0.37209302325581395, 0.2929268292682927, 0.3775555555555554, 0.5622916666666666, 0.4857142857142857, 0.5849056603773585, 0.47368421052631576, 0.4365454545454545, 0.375, 0.5945945945945946, 0.5997142857142856, 0.35294117647058826]","[1.3, 0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 0.30000000000000004, 0.30000000000000004, 0.0, 0.0]"
2558060.0,Malik Hooker,"[0.7368421052631575, 0.5383333333333332, 0.5348837209302325, 0.24414634146341457, 0.24422222222222215, 0.5206249999999999, 0.4857142857142857, 0.9245283018867925, 0.42105263157894735, 0.4727272727272727, 0.39562499999999995, 0.4864864864864865, 0.5997142857142856, 0.35294117647058826]","[2.7, 0.2, 0.4, 0.0, 0.0, 0.0, 0.1, 0.30000000000000004, 0.0, 0.2, 0.2, 0.1, 0.0, 0.0]"
2558851.0,Anthony Walker,"[0.8648648648648649, 0.6890540540540541, 0.754561403508772, 0.7291666666666666, 0.5678378378378378, 0.5997142857142856]","[3.3000000000000003, 0.0, 0.2, 1.1, 0.30000000000000004, 0.0]"
2558976.0,Kenny Moore,"[0.8684210526315777, 0.48804878048780476, 0.2888888888888888, 0.6458333333333334, 0.7431428571428571, 0.6605660377358491, 0.6909090909090909, 0.7081249999999999, 0.6179411764705882]","[3.2, 0.2, 0.1, 0.0, 0.6000000000000001, 0.30000000000000004, 1.2000000000000002, 0.30000000000000004, 0.8]"
2561149.0,Matthew Adams,[0.6052631578947361],[3.2]
2560758.0,Leon Jacobs,"[0.41379310344827586, 0.7503125, 0.6489189189189188]","[0.4, 0.9, 0.1]"
2557961.0,Quincy Wilson,"[0.255813953488372, 0.37209302325581395, 0.6571428571428571, 0.49056603773584906, 0.47368421052631576, 0.7818181818181819, 0.625, 0.4864864864864865, 0.5997142857142856, 0.35294117647058826]","[0.7000000000000001, 0.0, 0.0, 0.0, 0.5, 1.1, 1.2000000000000002, 0.1, 0.0, 0.0]"
2560789.0,Darius Leonard,"[0.383953488372093, 0.4186046511627907, 0.23631578947368412, 0.3902439024390244, 0.24422222222222212, 0.6875, 0.5849056603773585, 0.4914035087719298, 0.6, 0.5945945945945946, 0.5997142857142856, 0.35294117647058826]","[0.8, 0.0, 0.0, 0.6000000000000001, 0.0, 0.2, 0.2, 0.4, 0.4, 0.1, 0.0, 0.0]"
2560816.0,Skai Moore,[0.7079166666666666],[1.2000000000000002]
2555421.0,Yannick Ngakoue,[0.2169565217391305],[0.30000000000000004]
2561155.0,Zaire Franklin,[0.8300000000000002],[1.0]
2556711.0,Jarrod Wilson,[],[]
2559087.0,Arthur Maulet,"[0.22548387096774214, 0.24414634146341457, 0.24422222222222215, 0.5206249999999999, 0.4857142857142857]","[0.4, 0.0, 0.0, 0.0, 0.1]"
744.0,Calais Campbell,[0.5757575757575758],[0.5]
2522602.0,Matt Overton,[0.7272727272727273],[1.6]
2539230.0,Abry Jones,[0.5625],[1.0]
2553318.0,James O'Shaughnessy,[0.4819642857142859],[0.30000000000000004]
2553833.0,Josh Lambo,[0.35890625],[0.5]
2561161.0,Logan Cooke,[0.7241379310344828],[0.6000000000000001]
2495807.0,Antoine Bethea,"[0.43300000000000016, 0.42525, 0.4143902439024389, 0.40540540540540543, 0.65625, 0.4001818181818181, 0.30769230769230765, 0.5, 0.576271186440678, 0.4819642857142857, 0.6205172413793104, 0.5183333333333334, 1.4126984126984108]","[0.8, 0.1, 0.0, 0.0, 0.0, 1.1, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.1]"
2530491.0,Josh Bynes,"[0.13793103448275865, 0.22499999999999995, 0.3999999999999999, 0.5607317073170731, 0.59390625, 0.5820000000000001, 0.507846153846154, 0.28571428571428575, 0.576271186440678, 0.4999999999999975, 0.8391071428571427, 0.5860344827586206, 0.5238888888888892, 0.5183333333333334, 0.618559322033897]","[0.30000000000000004, 0.4, 0.0, 0.30000000000000004, 0.0, 1.2000000000000002, 0.0, 0.30000000000000004, 0.0, 1.3, 1.0, 0.5, 0.8, 0.0, 0.1]"
2543830.0,Tre Boston,"[0.3121875000000002, 0.5553703703703705, 0.4499999999999999, 0.560731707317073, 0.7024324324324325, 0.59390625, 0.5274545454545455, 0.47707692307692307, 0.2141071428571428, 0.576271186440678, 0.5869565217391278, 0.4819642857142857, 0.4481034482758621, -0.13098360655737662, 0.5183333333333334, 1.2243103448275852]","[0.30000000000000004, 0.7000000000000001, 0.0, 0.1, 0.4, 0.0, 1.4000000000000001, 0.1, 0.0, 0.0, 0.7000000000000001, 0.0, 0.0, 0.0, 0.0, 0.5]"
2543855.0,Bene' Benwikere,"[0.5947619047619048, 0.40540540540540543, 0.59390625, 0.8571428571428571, 0.864406779661017, 0.8867924528301862, 0.4819642857142857, 0.7067241379310344, -0.13098360655737662, 1.19315789473684]","[1.0, 0.0, 0.0, 0.4, 1.0, 0.5, 0.0, 0.8, 0.0, 0.2]"
2557887.0,Haason Reddick,"[0.3000000000000001, 0.06700000000000002, 0.4499999999999999, 0.7802439024390244, 0.40540540540540543, 0.6875, 0.41818181818181827, 0.44615384615384596, 0.8201999999999985, 0.5712499999999999, 0.746190476190477, 0.5183333333333334]","[0.8, 0.1, 0.1, 0.5, 0.0, 0.4, 1.4000000000000001, 0.0, 1.7000000000000002, 0.2, 0.7000000000000001, 0.0]"
2558009.0,Budda Baker,"[0.3999999999999999, 0.4875609756097561, 0.6213513513513514, 0.59390625, 0.672909090909091, 0.6461538461538463, 0.2141071428571428, 0.576271186440678, 0.7201999999999978, 0.5343103448275862, 0.5183333333333334, 1.3275862068965505]","[0.0, 0.2, 0.1, 0.0, 1.0, 0.2, 0.0, 0.0, 1.8, 0.2, 0.0, 0.7000000000000001]"
2495504.0,Patrick Peterson,"[0.40523809523809523, 0.3999999999999999, 0.4634146341463414, 0.4321621621621622, 0.2363636363636364, 0.26153846153846133, 0.2141071428571428, 0.576271186440678, 0.8510638297872316, 0.5892857142857143, 0.4481034482758621, 0.7272727272727273, 0.5183333333333334, 1.573934426229509]","[0.8, 0.0, 0.1, 0.1, 0.6000000000000001, 0.0, 0.0, 0.0, 1.0, 0.2, 0.0, 0.0, 0.0, 1.9000000000000001]"
2307.0,Orlando Scandrick,"[0.2925862068965517, 0.5851219512195122, 0.45614035087719296, 0.8869354838709678, 0.62515625, 0.5894642857142854, 0.6721311475409836, 0.46, 0.8394642857142858, 0.2802, 0.5804838709677419, 0.4915254237288135, 0.7719298245614035, 0.5384615384615384]","[0.0, 0.0, 0.4, 0.8, 0.1, 0.8, 0.0, 0.0, 0.0, 0.7000000000000001, 0.2, 0.5, 0.6000000000000001, 0.30000000000000004]"
2530794.0,Ron Parker,"[0.43877192982456137, 0.7417741935483871, 0.62515625, 0.5818181818181817, 0.5612195121951219, 0.6120408163265306, 0.42857142857142855, 0.3779999999999999, 0.6721311475409836, 0.46, 0.6428571428571429, 0.2802, 0.6127419354838709, 0.44067796610169485, 0.5614035087719297, 0.6461538461538462]","[0.0, 0.7000000000000001, 0.1, 0.0, 0.1, 0.0, 0.6000000000000001, 0.1, 0.0, 0.0, 0.0, 0.6000000000000001, 0.5, 0.30000000000000004, 0.0, 0.8]"
2550257.0,Daniel Sorensen,"[0.7495000000000004, 0.5087719298245613, 0.580483870967742, 0.5818181818181817, 0.5714285714285713, 0.8, 0.22020000000000003, 0.741774193548387, 0.7286440677966101, 0.6142105263157894, 0.7384615384615384]","[1.5, 0.7000000000000001, 0.0, 0.0, 1.6, 0.9, 0.6000000000000001, 0.5, 0.5, 1.2000000000000002, 1.1]"
2552265.0,Steven Nelson,"[0.8495000000000004, 0.35105263157894734, 0.580483870967742, 0.5818181818181817, 0.6120408163265306, 0.5714285714285714, 0.7333333333333333, 0.6721311475409836, 0.46, 0.6428571428571429, 0.44, 0.5320967741935483, 0.5591525423728814, 0.24561403508771915, 0.5846153846153846]","[0.1, 0.4, 0.0, 0.0, 0.0, 1.7000000000000002, 0.9, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0]"
2555173.0,Eric Murray,"[0.4223076923076926, 0.5384615384615384, 0.47368421052631576, 0.580483870967742, 0.62515625, 0.5818181818181817, 0.9024390243902439, 0.6120408163265306, 0.3392857142857143, 0.35555555555555546, 0.8032786885245902, 0.46, 0.6428571428571429, 0.56, 0.8546774193548388, 0.7457627118644068, 0.24561403508771915, 0.5692307692307692]","[0.8, 2.4000000000000004, 0.0, 0.0, 0.1, 0.0, 1.1, 0.0, 0.6000000000000001, 0.0, 0.0, 0.0, 0.0, 1.1, 0.0, 0.6000000000000001, 0.0, 0.6000000000000001]"
2555349.0,Kendall Fuller,"[0.6244642857142858, 0.588235294117647, 0.7019298245614034, 0.62515625, 0.8, 0.5612195121951219, 0.6324489795918367, 0.35555555555555546, 0.6721311475409836, 0.46, 0.6428571428571429, 0.5645161290322581, 0.576271186440678]","[1.3, 1.9000000000000001, 0.1, 0.1, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.2, 1.0]"
2560827.0,Dorian O'Daniel,"[0.3192000000000002, 0.6142105263157897, 0.580483870967742, 0.62515625, 0.6910909090909091, 0.5535714285714286, 0.7213114754098361, 0.64, 0.6428571428571429, 0.6000000000000002, 0.45614035087719296, 0.7078461538461537]","[0.4, 0.0, 0.0, 0.1, 0.0, 0.5, 0.1, 0.2, 0.0, 0.6000000000000001, 0.5, 0.6000000000000001]"
2560881.0,Breeland Speaks,"[0.7702000000000001, 0.6721311475409836, 0.3802000000000001, 0.6611290322580644, 0.6949152542372882]","[1.8, 0.0, 0.0, 0.1, 0.0]"
2561383.0,Ben Niemann,[0.5612195121951219],[0.1]
2495493.0,Justin Houston,"[0.580483870967742, 0.6875, 0.5818181818181817, 0.6120408163265306, 0.4466071428571428, 0.35555555555555546, 0.6428571428571429, 0.4561403508771929, 0.8616923076923078]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.7000000000000001, 0.1]"
2543769.0,Deone Bucannon,[0.40540540540540543],[0.0]
2555169.0,Reggie Ragland,"[0.7360377358490567, 0.62515625, 0.6341463414634146, 0.6120408163265306, 0.5555555555555556]","[2.2, 0.1, 0.4, 0.0, 0.5]"
2533059.0,Morris Claiborne,"[0.6249999999999999, 0.6317543859649123, 0.4997058823529411, 0.7383076923076922, 0.21875, 0.8573809523809524, 0.34782608695652173]","[1.0, 0.0, 0.0, 1.6, 0.1, 1.6, 0.0]"
2543597.0,Avery Williamson,"[0.2666666666666666, 0.16699999999999995, 0.6317543859649123, 0.4997058823529411, 0.6613846153846155, 0.21875, 0.38119047619047614, 0.34782608695652173]","[0.5, 0.4, 0.0, 0.0, 0.5, 0.1, 0.8, 0.0]"
2555256.0,Jordan Jenkins,"[0.20706896551724133, 0.4166666666666667, 0.6317543859649123, 0.5384615384615384, 0.33357142857142846]","[0.30000000000000004, 0.1, 0.0, 0.1, 0.2]"
2555322.0,Darron Lee,"[0.48241379310344834, 0.6317543859649123, 0.4997058823529411, 0.5536923076923077, 0.6565624999999999, 0.5476190476190477, 0.3908695652173913]","[1.0, 0.0, 0.0, 0.5, 0.6000000000000001, 1.4000000000000001, 0.1]"
2557979.0,Jamal Adams,"[0.26666666666666666, 0.6317543859649123, 0.4997058823529411, 0.49230769230769234, 0.21875, 0.21452380952380942, 0.34782608695652173]","[0.4, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0]"
2557995.0,Marcus Maye,"[0.06931034482758608, 0.26700000000000007, 0.6317543859649123, 0.4997058823529411, 0.5844615384615385, 0.21875, 0.33357142857142846, 0.34782608695652173]","[0.2, 0.5, 0.0, 0.0, 1.3, 0.1, 0.4, 0.0]"
2507817.0,Rafael Bush,"[0.7124242424242424, 0.803921568627451, 0.8490566037735852, 0.43999999999999984, 0.5384615384615384, 0.6610169491525424, 0.22857142857142823, 0.4568571428571428, 0.1997777777777777, 0.3834999999999999, 0.288135593220339]","[0.1, 0.9, 1.4000000000000001, 0.1, 0.1, 0.0, 0.4, 0.1, 0.0, 0.2, 0.6000000000000001]"
2539240.0,Micah Hyde,"[0.15423076923076914, 0.37271186440677967, 0.6095121951219513, 0.5098039215686274, 0.28301886792452813, 0.5601999999999999, 0.6001538461538461, 0.8983050847457628, 0.7206976744186046, 0.05742857142857132, 0.42857142857142855, 0.1997777777777777, 0.3501666666666666]","[0.4, 0.0, 0.0, 0.1, 0.1, 1.2000000000000002, 0.0, 0.9, 0.30000000000000004, 0.2, 0.0, 0.0, 0.0]"
2539290.0,Jordan Poyer,"[0.47058823529411786, 0.7286440677966102, 0.6095121951219513, 0.5098039215686274, 0.5473584905660379, 0.2, 0.6309230769230769, 0.6610169491525424, 0.6044186046511629, 9.912705577010326e-19, 0.42857142857142855, 0.6499999999999999, 0.6271186440677965]","[0.1, 0.1, 0.0, 0.1, 0.1, 0.5, 0.6000000000000001, 0.0, 0.30000000000000004, 0.2, 0.0, 0.0, 0.0]"
2557867.0,Tre'Davious White,"[0.8333333333333331, 0.8472881355932202, 0.6095121951219513, 0.5098039215686274, 0.7360377358490569, 0.58, 0.8983050847457628, 0.6044186046511628, 9.912705577010326e-19, 0.42857142857142855, 0.1997777777777777]","[0.1, 1.8, 0.0, 0.1, 1.2000000000000002, 1.4000000000000001, 0.0, 0.30000000000000004, 0.2, 0.0, 0.0]"
2557969.0,Matt Milano,"[0.5940625, 0.1855555555555551, 0.38966101694915245, 0.6095121951219513, 0.5098039215686274, 0.320754716981132, 0.7800000000000001, 0.7230769230769231, 0.4881395348837209, 0.6285714285714284]","[0.30000000000000004, 0.2, 0.1, 0.0, 0.1, 0.2, 1.9000000000000001, 0.6000000000000001, 0.0, 0.0]"
2560914.0,Levi Wallace,"[0.019999999999999848, 0.5624999999999999, 0.6095121951219513, 0.056603773584905655, 0.1, 0.5384615384615384, 0.6610169491525424, 0.34883720930232553, 0.3142857142857142, 0.42857142857142855, 0.37777777777777777, 0.872093023255814, 0.3501666666666666]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.9, 0.0, 0.30000000000000004, 0.2, 0.0]"
2506268.0,Lorenzo Alexander,"[0.057884615384614986, 0.5098039215686274, 0.6037735849056604, 0.7120338983050847, 0.4857142857142857, 0.5168333333333333]","[0.1, 0.1, 2.0, 0.4, 0.1, 0.8]"
2530763.0,Patrick DiMarco,[0.29629629629629595],[0.4]
2535867.0,Julian Stanford,[0.5423728813559322],[1.8]
2541848.0,Deon Lacey,"[0.3333333333333329, 0.510888888888889, 0.6499999999999999, 0.6950847457627117]","[0.4, 0.8, 0.30000000000000004, 0.30000000000000004]"
2542246.0,Colton Schmidt,[],[]
2543767.0,Logan Thomas,[0.22222222222222182],[0.4]
2556526.0,Reid Ferguson,[0.33333333333333287],[0.5]
2556652.0,Lafayette Pitts,[],[]
2556714.0,Eddie Yarbrough,[0.2596296296296292],[0.4]
2560729.0,Robert Foster,[0.44827586206896536],[1.4000000000000001]
2532877.0,Trumaine Johnson,"[0.545, 0.1333333333333333, 0.8245614035087719, 0.4997058823529411, 0.5229230769230769, 0.28156250000000005, 0.34782608695652173]","[0.7000000000000001, 0.4, 0.1, 0.0, 1.0, 0.1, 0.0]"
2495343.0,Buster Skrine,"[0.5671666666666667, 0.16666666666666666]","[0.8, 0.1]"
2561366.0,Frankie Luvu,"[0.49965517241379315, 0.4997058823529411]","[2.7, 0.0]"
2560766.0,Taron Johnson,"[0.7140000000000002, 0.5728124999999998, 0.7560975609756098]","[0.1, 1.3, 0.5]"
2560713.0,Tremaine Edmunds,"[0.6530612244897962, 0.6095121951219513, 0.6276470588235293, 0.7202000000000001, 0.677076923076923, 0.6610169491525424, 0.6044186046511628, 0.2285714285714285, 0.42200000000000004, 0.7978571428571426, 0.5833333333333333]","[2.4000000000000004, 0.0, 0.4, 0.0, 0.6000000000000001, 0.0, 0.0, 0.9, 0.7000000000000001, 0.2, 0.9]"
2558165.0,Tarell Basham,"[0.7140476190476195, 0.21875, 0.34782608695652173]","[2.0, 0.1, 0.0]"
2559208.0,Ryan Lewis,"[0.06382978723404242, 0.711864406779661]","[0.2, 0.0]"
2560818.0,Siran Neal,[0.04166666666666671],[0.2]
2495190.0,Ryan Kerrigan,"[0.04039999999999996, 0.2944117647058823, 0.07999999999999982, 0.7916666666666666, 0.837972972972973, 0.7972972972972973, 0.5882352941176471, 0.7662337662337663, 0.4]","[0.0, 0.1, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.1, 0.0]"
2495281.0,Mason Foster,"[0.04039999999999996, 0.2944117647058823, 0.8095238095238096, 0.28205128205128194, 0.4403999999999999, 0.7721518987341772, 0.8055555555555555, 0.7972972972972974, 0.7972972972972973, 0.5882352941176471, 0.7662337662337663, 0.6903571428571429, 0.614578313253012, 0.4, 0.24039999999999992, 0.2496428571428572]","[0.0, 0.1, 0.4, 0.2, 0.9, 0.0, 0.9, 1.2000000000000002, 0.0, 0.0, 0.1, 0.8, 0.0, 0.0, 0.1, 0.0]"
2532920.0,Josh Norman,"[0.04039999999999993, 0.5609756097560975, 0.2944117647058823, 0.33333333333333326, 0.12846153846153843, 0.07999999999999982, 0.7468354430379747, 0.5774647887323944, 0.5833333333333334, 0.581081081081081, 0.5882352941176471, 0.8183116883116883, 0.5595238095238095, 0.614578313253012, 0.4, 0.24039999999999992, 0.2496428571428572]","[0.0, 0.1, 0.1, 0.6000000000000001, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.1, 0.0]"
2539943.0,D.J. Swearinger,"[0.27999999999999997, 0.2944117647058823, 0.07119047619047611, 0.12846153846153843, 0.07999999999999982, 0.5774647887323944, 0.5695833333333334, 0.5945945945945946, 0.7972972972972973, 0.5882352941176471, 0.7662337662337663, 0.6190476190476191, 0.614578313253012, 0.4, 0.24039999999999992, 0.2496428571428572]","[0.4, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1, 0.0]"
2543470.0,Ha Ha Clinton-Dix,"[0.1764705882352942, 0.48, 0.924090909090909, 0.2944117647058823, 0.19023809523809515, 0.15384615384615374, 0.07999999999999982, 0.7849367088607596, 0.6195774647887324, 0.6527777777777778, 0.7837837837837838, 0.7972972972972973, 0.5882352941176471, 0.8441558441558441, 0.5595238095238095, 0.6748192771084337, 0.4, 0.24039999999999992, 0.2496428571428572]","[0.0, 0.9, 2.1, 0.1, 0.5, 0.1, 0.0, 0.4, 0.1, 0.30000000000000004, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, 0.0, 0.1, 0.0]"
2552276.0,Preston Smith,"[0.2944117647058823, 0.07999999999999982, 0.7972972972972973, 0.7662337662337663, 0.6308333333333335, 0.4]","[0.1, 0.0, 0.0, 0.1, 0.1, 0.0]"
2558136.0,Fabian Moreau,"[0.8025, 0.22727272727272663, 0.4759523809523809, 0.513076923076923, 0.07999999999999982, 0.7045454545454546, 0.7216455696202532, 0.7464788732394366, 0.6527777777777778, 0.6758108108108108, 0.7972972972972973, 0.7648529411764704, 0.5713095238095237, 0.614578313253012, 0.4, 0.24039999999999992, 0.2496428571428572]","[1.0, 0.6000000000000001, 1.0, 0.8, 0.0, 2.2, 0.0, 0.8, 0.4, 0.5, 0.0, 0.1, 0.1, 0.0, 0.0, 0.1, 0.0]"
2560764.0,Danny Johnson,"[0.5238095238095238, 0.7201470588235294, 0.3569047619047619]","[0.5, 1.0, 1.0]"
